"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"19426",36641,"Morera","14/06/2011 18:38","Medio (4 - 8 mts)",120,"Grande",-68.85719,-32.88174,7,"Residencial Parque",1786336,1
"19427",36643,"Pltano","14/06/2011 18:34","Medio (4 - 8 mts)",130,"Grande",-68.85702,-32.88177,7,"Residencial Parque",1786336,0
"19428",36645,"Morera","07/06/2011 09:18","Medio (4 - 8 mts)",120,"Grande",-68.86047,-32.88325,7,"Residencial Parque",1786336,1
"19429",36648,"Morera","06/06/2011 13:03","Medio (4 - 8 mts)",110,"Grande",-68.86042,-32.88304,7,"Residencial Parque",1786336,0
"19430",36652,"Liquidambar","06/06/2011 09:59","Bajo (2 - 4 mts)",40,"Mediano",-68.86034,-32.88263,7,"Residencial Parque",1786336,0
"19431",36655,"Olmo bola","06/06/2011 09:48","Medio (4 - 8 mts)",130,"Grande",-68.86029,-32.88239,7,"Residencial Parque",1786336,0
"19432",36656,"Olmo bola","06/06/2011 09:46","Medio (4 - 8 mts)",120,"Grande",-68.86027,-32.88234,7,"Residencial Parque",1786336,0
"19433",36658,"Fresno europeo","06/06/2011 09:38","Medio (4 - 8 mts)",100,"Grande",-68.86001,-32.88231,7,"Residencial Parque",1786336,0
"19434",36665,"Fresno europeo","03/06/2011 16:43","Medio (4 - 8 mts)",120,"Grande",-68.85947,-32.8824,7,"Residencial Parque",1786336,1
"19435",36666,"Fresno europeo","03/06/2011 16:40","Bajo (2 - 4 mts)",90,"Grande",-68.85927,-32.88245,7,"Residencial Parque",1786336,0
"19436",36668,"Paraiso sombrilla","03/06/2011 16:34","Medio (4 - 8 mts)",140,"Grande",-68.85902,-32.8825,7,"Residencial Parque",1786336,0
"19437",36669,"Paraiso sombrilla","03/06/2011 16:30","Bajo (2 - 4 mts)",100,"Grande",-68.85894,-32.88251,7,"Residencial Parque",1786336,0
"19438",36670,"Tipa","03/06/2011 16:25","Bajo (2 - 4 mts)",60,"Mediano",-68.85882,-32.88253,7,"Residencial Parque",1786336,0
"19439",36671,"Morera","03/06/2011 16:23","Medio (4 - 8 mts)",160,"Grande",-68.85876,-32.88255,7,"Residencial Parque",1786336,0
"19440",36674,"Morera","03/06/2011 16:17","Medio (4 - 8 mts)",120,"Grande",-68.85866,-32.88266,7,"Residencial Parque",1786336,1
"19441",36677,"Fresno europeo","03/06/2011 16:09","Medio (4 - 8 mts)",130,"Grande",-68.85871,-32.88297,7,"Residencial Parque",1786336,0
"19442",36678,"Fresno europeo","03/06/2011 15:56","Medio (4 - 8 mts)",140,"Grande",-68.85872,-32.88311,7,"Residencial Parque",1786336,0
"19443",36680,"Fresno europeo","03/06/2011 15:52","Bajo (2 - 4 mts)",90,"Grande",-68.85874,-32.88325,7,"Residencial Parque",1786336,0
"19444",36681,"Fresno europeo","03/06/2011 15:51","Medio (4 - 8 mts)",100,"Grande",-68.85875,-32.88332,7,"Residencial Parque",1786336,0
"19445",36682,"Fresno europeo","03/06/2011 15:47","Muy bajo (1 - 2 mts)",3,"Chico",-68.85877,-32.88341,5,"Residencial Sur",2423809,0
"19446",36683,"Morera","07/06/2011 09:48","Medio (4 - 8 mts)",130,"Grande",-68.85887,-32.8835,5,"Residencial Sur",2423809,0
"19447",36684,"Morera","07/06/2011 09:46","Medio (4 - 8 mts)",150,"Grande",-68.85892,-32.88349,5,"Residencial Sur",2423809,1
"19448",36686,"Fresno europeo","07/06/2011 09:42","Bajo (2 - 4 mts)",50,"Mediano",-68.85907,-32.88349,7,"Residencial Parque",1786336,0
"19449",36688,"Morera","07/06/2011 09:39","Medio (4 - 8 mts)",120,"Grande",-68.85928,-32.88348,7,"Residencial Parque",1786336,0
"19450",36689,"Fresno europeo","07/06/2011 09:38","Bajo (2 - 4 mts)",60,"Mediano",-68.85936,-32.88348,7,"Residencial Parque",1786336,0
"19451",36691,"Fresno europeo","07/06/2011 09:29","Bajo (2 - 4 mts)",50,"Mediano",-68.85987,-32.88346,7,"Residencial Parque",1786336,0
"19452",36694,"Morera","07/06/2011 09:25","Bajo (2 - 4 mts)",50,"Mediano",-68.8602,-32.88344,7,"Residencial Parque",1786336,0
"19453",36695,"Fresno europeo","07/06/2011 09:23","Bajo (2 - 4 mts)",84,"Grande",-68.86026,-32.88344,7,"Residencial Parque",1786336,0
"19454",36696,"Fresno europeo","07/06/2011 09:22","Medio (4 - 8 mts)",100,"Grande",-68.86033,-32.88343,7,"Residencial Parque",1786336,0
"19455",36698,"Paraiso","14/06/2011 18:23","Medio (4 - 8 mts)",150,"Grande",-68.85889,-32.88241,7,"Residencial Parque",1786336,0
"19456",36699,"Fresno americano","14/06/2011 18:19","Bajo (2 - 4 mts)",64,"Grande",-68.85895,-32.88239,7,"Residencial Parque",1786336,0
"19457",36700,"Morera","14/06/2011 18:17","Medio (4 - 8 mts)",110,"Grande",-68.85901,-32.88238,7,"Residencial Parque",1786336,0
"19458",36701,"Morera","14/06/2011 18:15","Medio (4 - 8 mts)",130,"Grande",-68.85908,-32.88237,7,"Residencial Parque",1786336,0
"19459",36702,"Fresno europeo","14/06/2011 18:13","Muy bajo (1 - 2 mts)",4,"Chico",-68.85914,-32.88236,7,"Residencial Parque",1786336,0
"19460",36707,"Fresno europeo","14/06/2011 18:03","Bajo (2 - 4 mts)",60,"Mediano",-68.85955,-32.88228,7,"Residencial Parque",1786336,0
"19461",36708,"Paraiso","14/06/2011 18:02","Bajo (2 - 4 mts)",110,"Grande",-68.85964,-32.88227,7,"Residencial Parque",1786336,1
"19462",36710,"Fresno americano","14/06/2011 17:57","Bajo (2 - 4 mts)",110,"Grande",-68.85981,-32.88223,7,"Residencial Parque",1786336,0
"19463",36711,"Fresno europeo","14/06/2011 14:59","Bajo (2 - 4 mts)",64,"Grande",-68.8599,-32.88222,7,"Residencial Parque",1786336,0
"19464",36714,"Morera","14/06/2011 10:34","Medio (4 - 8 mts)",110,"Grande",-68.86021,-32.88192,7,"Residencial Parque",1786336,1
"19465",36715,"Olmo bola","14/06/2011 10:32","Medio (4 - 8 mts)",160,"Grande",-68.86018,-32.88178,7,"Residencial Parque",1786336,0
"19466",36716,"Morera","14/06/2011 10:31","Medio (4 - 8 mts)",110,"Grande",-68.86016,-32.88166,7,"Residencial Parque",1786336,0
"19467",36718,"Morera","14/06/2011 10:28","Medio (4 - 8 mts)",120,"Grande",-68.86012,-32.88146,7,"Residencial Parque",1786336,0
"19468",36719,"Olmo bola","14/06/2011 10:18","Medio (4 - 8 mts)",140,"Grande",-68.86009,-32.88131,7,"Residencial Parque",1786336,0
"19469",36720,"Pltano","14/06/2011 10:16","Alto (> 8 mts)",320,"Grande",-68.85985,-32.88124,7,"Residencial Parque",1786336,1
"19470",36721,"Pltano","14/06/2011 10:14","Alto (> 8 mts)",180,"Grande",-68.85979,-32.88125,7,"Residencial Parque",1786336,0
"19471",36724,"Pltano","13/06/2011 12:57","Medio (4 - 8 mts)",130,"Grande",-68.8595,-32.8813,7,"Residencial Parque",1786336,0
"19472",36729,"Pltano","09/06/2011 13:46","Medio (4 - 8 mts)",130,"Grande",-68.85898,-32.8814,7,"Residencial Parque",1786336,0
"19473",36730,"Fresno europeo","09/06/2011 13:32","Bajo (2 - 4 mts)",44,"Mediano",-68.85889,-32.88142,7,"Residencial Parque",1786336,0
"19474",36731,"Morera","09/06/2011 13:29","Medio (4 - 8 mts)",100,"Grande",-68.85872,-32.88146,7,"Residencial Parque",1786336,0
"19475",36732,"Fresno americano","09/06/2011 13:26","Bajo (2 - 4 mts)",16,"Chico",-68.85863,-32.88147,7,"Residencial Parque",1786336,0
"19476",36735,"Morera","09/06/2011 13:21","Medio (4 - 8 mts)",120,"Grande",-68.85845,-32.8815,7,"Residencial Parque",1786336,0
"19477",36736,"Morera","09/06/2011 13:19","Bajo (2 - 4 mts)",64,"Grande",-68.85837,-32.88151,7,"Residencial Parque",1786336,0
"19478",36741,"Fresno europeo","09/06/2011 13:10","Muy bajo (1 - 2 mts)",3,"Chico",-68.8583,-32.88175,7,"Residencial Parque",1786336,0
"19479",36742,"Morera","09/06/2011 13:02","Medio (4 - 8 mts)",120,"Grande",-68.85842,-32.88203,7,"Residencial Parque",1786336,0
"19480",36743,"Morera","09/06/2011 13:00","Medio (4 - 8 mts)",120,"Grande",-68.85844,-32.88208,7,"Residencial Parque",1786336,0
"19481",36745,"Morera","09/06/2011 12:47","Medio (4 - 8 mts)",130,"Grande",-68.85851,-32.88226,7,"Residencial Parque",1786336,0
"19482",36747,"Aguaribay","09/06/2011 12:45","Medio (4 - 8 mts)",90,"Grande",-68.85856,-32.88237,7,"Residencial Parque",1786336,1
"19483",36749,"Eucalyptus","21/03/2011 16:47","Alto (> 8 mts)",198,"Grande",-68.85755,-32.88054,7,"Residencial Parque",1786336,0
"19484",36751,"Morera","21/03/2011 16:24","Alto (> 8 mts)",104,"Grande",-68.85738,-32.88057,7,"Residencial Parque",1786336,1
"19485",36752,"Morera","21/03/2011 16:22","Alto (> 8 mts)",102,"Grande",-68.85729,-32.88059,7,"Residencial Parque",1786336,1
"19486",36755,"Morera","21/03/2011 16:11","Alto (> 8 mts)",134,"Grande",-68.85696,-32.88065,7,"Residencial Parque",1786336,0
"19487",36757,"Paraiso","21/03/2011 16:08","Alto (> 8 mts)",110,"Grande",-68.85681,-32.88068,7,"Residencial Parque",1786336,0
"19488",36759,"Fresno europeo","21/03/2011 15:57","Alto (> 8 mts)",78,"Grande",-68.85663,-32.88084,7,"Residencial Parque",1786336,0
"19489",36760,"Morera","21/03/2011 15:48","Medio (4 - 8 mts)",42,"Mediano",-68.85667,-32.88101,7,"Residencial Parque",1786336,0
"19490",36762,"Pltano","21/03/2011 15:46","Alto (> 8 mts)",128,"Grande",-68.85672,-32.8812,7,"Residencial Parque",1786336,0
"19491",36764,"Morera","21/03/2011 15:35","Medio (4 - 8 mts)",82,"Grande",-68.85682,-32.88158,7,"Residencial Parque",1786336,0
"19492",36766,"Morera","28/03/2011 16:00","Alto (> 8 mts)",92,"Grande",-68.85706,-32.88163,7,"Residencial Parque",1786336,0
"19493",36767,"Pltano","28/03/2011 15:58","Alto (> 8 mts)",138,"Grande",-68.85716,-32.88161,7,"Residencial Parque",1786336,0
"19494",36768,"Fresno europeo","28/03/2011 15:56","Alto (> 8 mts)",92,"Grande",-68.85722,-32.88161,7,"Residencial Parque",1786336,0
"19495",36769,"Morera","28/03/2011 15:55","Alto (> 8 mts)",168,"Grande",-68.85736,-32.88158,7,"Residencial Parque",1786336,1
"19496",36770,"Morera","28/03/2011 15:53","Alto (> 8 mts)",96,"Grande",-68.85745,-32.88156,7,"Residencial Parque",1786336,1
"19497",36772,"Pltano","28/03/2011 15:46","Alto (> 8 mts)",108,"Grande",-68.85768,-32.88151,7,"Residencial Parque",1786336,0
"19498",36774,"Morera","28/03/2011 15:42","Alto (> 8 mts)",72,"Grande",-68.85778,-32.8815,7,"Residencial Parque",1786336,0
"19499",36776,"Pltano","21/03/2011 17:22","Alto (> 8 mts)",98,"Grande",-68.85797,-32.88146,7,"Residencial Parque",1786336,0
"19500",36779,"Morera","21/03/2011 17:13","Alto (> 8 mts)",58,"Mediano",-68.85794,-32.88123,7,"Residencial Parque",1786336,0
"19501",36780,"Liquidambar","21/03/2011 17:11","Medio (4 - 8 mts)",16,"Chico",-68.85791,-32.88118,7,"Residencial Parque",1786336,0
"19502",36781,"Morera","21/03/2011 17:10","Alto (> 8 mts)",122,"Grande",-68.85787,-32.88108,7,"Residencial Parque",1786336,0
"19503",36783,"Ligustro","21/03/2011 17:04","Bajo (2 - 4 mts)",42,"Mediano",-68.85781,-32.88093,7,"Residencial Parque",1786336,0
"19504",36784,"Fresno europeo","21/03/2011 17:02","Medio (4 - 8 mts)",56,"Mediano",-68.85779,-32.8809,7,"Residencial Parque",1786336,0
"19505",36785,"Caducifolio","21/03/2011 16:57","Bajo (2 - 4 mts)",16,"Chico",-68.85777,-32.88084,7,"Residencial Parque",1786336,0
"19506",36789,"Morera","08/06/2011 11:56","Alto (> 8 mts)",98,"Grande",-68.8576,-32.88053,7,"Residencial Parque",1786336,1
"19507",36790,"Morera","07/04/2011 16:23","Alto (> 8 mts)",200,"Grande",-68.85999,-32.88096,7,"Residencial Parque",1786336,1
"19508",36791,"Pltano","07/04/2011 16:22","Alto (> 8 mts)",43,"Mediano",-68.85998,-32.88089,7,"Residencial Parque",1786336,0
"19509",36794,"Morera","07/04/2011 16:08","Alto (> 8 mts)",160,"Grande",-68.85985,-32.88025,7,"Residencial Parque",1786336,0
"19510",36795,"Morera","07/04/2011 16:06","Alto (> 8 mts)",130,"Grande",-68.85987,-32.88038,7,"Residencial Parque",1786336,0
"19511",36796,"Morera","07/04/2011 16:04","Alto (> 8 mts)",175,"Grande",-68.85989,-32.88046,7,"Residencial Parque",1786336,0
"19512",36798,"Pltano","07/04/2011 15:32","Alto (> 8 mts)",210,"Grande",-68.85966,-32.88114,7,"Residencial Parque",1786336,0
"19513",36799,"Pltano","07/04/2011 15:30","Alto (> 8 mts)",210,"Grande",-68.85957,-32.88116,7,"Residencial Parque",1786336,0
"19514",36800,"Pltano","07/04/2011 15:29","Alto (> 8 mts)",180,"Grande",-68.85947,-32.88118,7,"Residencial Parque",1786336,0
"19515",36802,"Fresno americano","07/04/2011 15:15","Medio (4 - 8 mts)",95,"Grande",-68.85912,-32.88124,7,"Residencial Parque",1786336,0
"19516",36803,"Morera","07/04/2011 15:12","Alto (> 8 mts)",115,"Grande",-68.85902,-32.88126,7,"Residencial Parque",1786336,1
"19517",36804,"Pltano","07/04/2011 15:09","Alto (> 8 mts)",290,"Grande",-68.85893,-32.88128,7,"Residencial Parque",1786336,0
"19518",36807,"Pltano","07/04/2011 14:54","Alto (> 8 mts)",160,"Grande",-68.85854,-32.88135,7,"Residencial Parque",1786336,0
"19519",36808,"Morera","07/04/2011 14:51","Alto (> 8 mts)",126,"Grande",-68.85841,-32.88138,7,"Residencial Parque",1786336,0
"19520",36810,"Pltano","07/04/2011 12:46","Alto (> 8 mts)",170,"Grande",-68.85815,-32.88138,7,"Residencial Parque",1786336,0
"19521",36811,"Pltano","07/04/2011 12:44","Alto (> 8 mts)",94,"Grande",-68.85813,-32.88132,7,"Residencial Parque",1786336,0
"19522",36815,"Paraiso","07/04/2011 12:33","Alto (> 8 mts)",200,"Grande",-68.85792,-32.88087,7,"Residencial Parque",1786336,0
"19523",36816,"Fresno americano","07/04/2011 12:31","Medio (4 - 8 mts)",80,"Grande",-68.85788,-32.88077,7,"Residencial Parque",1786336,0
"19524",36817,"Pltano","07/04/2011 12:28","Alto (> 8 mts)",175,"Grande",-68.8578,-32.88059,7,"Residencial Parque",1786336,0
"19525",36820,"Morera","07/04/2011 12:18","Alto (> 8 mts)",155,"Grande",-68.85795,-32.88048,7,"Residencial Parque",1786336,0
"19526",36823,"Pltano","07/04/2011 12:03","Alto (> 8 mts)",120,"Grande",-68.85829,-32.8804,7,"Residencial Parque",1786336,1
"19527",36824,"Pltano","07/04/2011 11:56","Alto (> 8 mts)",180,"Grande",-68.85837,-32.88039,7,"Residencial Parque",1786336,1
"19528",36826,"Pltano","07/04/2011 11:50","Alto (> 8 mts)",180,"Grande",-68.85854,-32.88036,7,"Residencial Parque",1786336,1
"19529",36828,"Acer","07/04/2011 11:40","Medio (4 - 8 mts)",70,"Grande",-68.85874,-32.88032,7,"Residencial Parque",1786336,0
"19530",36829,"Pltano","07/04/2011 11:38","Alto (> 8 mts)",200,"Grande",-68.85879,-32.88032,7,"Residencial Parque",1786336,0
"19531",36830,"Pltano","07/04/2011 11:37","Alto (> 8 mts)",180,"Grande",-68.85888,-32.8803,7,"Residencial Parque",1786336,1
"19532",36831,"Pltano","07/04/2011 11:34","Alto (> 8 mts)",185,"Grande",-68.85896,-32.88028,7,"Residencial Parque",1786336,0
"19533",36832,"Pltano","07/04/2011 11:32","Alto (> 8 mts)",210,"Grande",-68.85906,-32.88026,7,"Residencial Parque",1786336,0
"19534",36834,"Pltano","07/04/2011 11:28","Alto (> 8 mts)",119,"Grande",-68.85922,-32.88023,7,"Residencial Parque",1786336,0
"19535",36835,"Pltano","07/04/2011 11:26","Alto (> 8 mts)",200,"Grande",-68.8593,-32.88021,7,"Residencial Parque",1786336,0
"19536",36837,"Pltano","07/04/2011 11:22","Alto (> 8 mts)",250,"Grande",-68.85965,-32.88015,7,"Residencial Parque",1786336,0
"19537",36838,"Fresno americano","28/03/2011 17:10","Medio (4 - 8 mts)",18,"Chico",-68.85829,-32.87903,7,"Residencial Parque",1786336,0
"19538",36839,"Morera","28/03/2011 17:09","Alto (> 8 mts)",178,"Grande",-68.85823,-32.87904,7,"Residencial Parque",1786336,0
"19539",36841,"Fresno europeo","28/03/2011 17:06","Alto (> 8 mts)",76,"Grande",-68.85807,-32.87907,7,"Residencial Parque",1786336,0
"19540",36846,"Morera","28/03/2011 16:51","Alto (> 8 mts)",92,"Grande",-68.85765,-32.87915,7,"Residencial Parque",1786336,0
"19541",36847,"Fresno europeo","28/03/2011 16:50","Alto (> 8 mts)",48,"Mediano",-68.85756,-32.87917,7,"Residencial Parque",1786336,0
"19542",36848,"Morera","28/03/2011 16:46","Medio (4 - 8 mts)",82,"Grande",-68.85736,-32.87921,7,"Residencial Parque",1786336,0
"19543",36849,"Fresno europeo","28/03/2011 16:44","Medio (4 - 8 mts)",36,"Mediano",-68.85728,-32.87922,7,"Residencial Parque",1786336,0
"19544",36852,"Pltano","28/03/2011 16:39","Alto (> 8 mts)",198,"Grande",-68.85734,-32.8795,7,"Residencial Parque",1786336,0
"19545",36854,"Pltano","28/03/2011 16:36","Alto (> 8 mts)",128,"Grande",-68.85739,-32.87963,7,"Residencial Parque",1786336,0
"19546",36855,"Pltano","28/03/2011 16:34","Alto (> 8 mts)",98,"Grande",-68.85742,-32.87968,7,"Residencial Parque",1786336,0
"19547",36856,"Morera","28/03/2011 16:32","Alto (> 8 mts)",110,"Grande",-68.85744,-32.87973,7,"Residencial Parque",1786336,1
"19548",36863,"Morera","07/04/2011 16:11","Medio (4 - 8 mts)",68,"Grande",-68.85782,-32.8803,7,"Residencial Parque",1786336,0
"19549",36866,"Morera","07/04/2011 16:18","Medio (4 - 8 mts)",102,"Grande",-68.85825,-32.88021,7,"Residencial Parque",1786336,0
"19550",36867,"Pltano","07/04/2011 16:27","Alto (> 8 mts)",98,"Grande",-68.85842,-32.88018,7,"Residencial Parque",1786336,0
"19551",36870,"Pltano","07/04/2011 16:31","Alto (> 8 mts)",142,"Grande",-68.85859,-32.88014,7,"Residencial Parque",1786336,1
"19552",36873,"Fresno europeo","07/04/2011 16:39","Alto (> 8 mts)",104,"Grande",-68.85855,-32.87976,7,"Residencial Parque",1786336,0
"19553",36875,"Prunas","07/04/2011 16:42","Medio (4 - 8 mts)",42,"Mediano",-68.85852,-32.87964,7,"Residencial Parque",1786336,0
"19554",36876,"Morera","07/04/2011 16:43","Alto (> 8 mts)",88,"Grande",-68.85851,-32.87957,7,"Residencial Parque",1786336,0
"19555",36877,"Morera","07/04/2011 16:55","Alto (> 8 mts)",92,"Grande",-68.85849,-32.87951,7,"Residencial Parque",1786336,0
"19556",36879,"Morera","07/04/2011 16:58","Alto (> 8 mts)",102,"Grande",-68.85847,-32.87943,7,"Residencial Parque",1786336,0
"19557",36885,"Ailanthus","07/04/2011 15:55","Muy bajo (1 - 2 mts)",15,"Chico",-68.85894,-32.8801,7,"Residencial Parque",1786336,0
"19558",36886,"Morera","07/04/2011 15:54","Alto (> 8 mts)",115,"Grande",-68.85908,-32.88007,7,"Residencial Parque",1786336,0
"19559",36887,"Pltano","07/04/2011 15:52","Alto (> 8 mts)",150,"Grande",-68.85914,-32.88006,7,"Residencial Parque",1786336,0
"19560",36889,"Olmo bola","07/04/2011 14:36","Alto (> 8 mts)",90,"Grande",-68.85926,-32.88004,7,"Residencial Parque",1786336,0
"19561",36890,"Pltano","07/04/2011 14:33","Alto (> 8 mts)",90,"Grande",-68.85933,-32.88003,7,"Residencial Parque",1786336,0
"19562",36892,"Aguaribay","07/04/2011 14:26","Bajo (2 - 4 mts)",40,"Mediano",-68.85946,-32.88001,7,"Residencial Parque",1786336,0
"19563",36894,"Morera","07/04/2011 14:23","Alto (> 8 mts)",200,"Grande",-68.85957,-32.87998,7,"Residencial Parque",1786336,0
"19564",36896,"Morera","07/04/2011 13:00","Alto (> 8 mts)",140,"Grande",-68.85976,-32.87983,7,"Residencial Parque",1786336,1
"19565",36897,"Morera","07/04/2011 12:58","Alto (> 8 mts)",150,"Grande",-68.85975,-32.87976,7,"Residencial Parque",1786336,0
"19566",36901,"Morera","07/04/2011 12:47","Alto (> 8 mts)",145,"Grande",-68.85967,-32.87941,7,"Residencial Parque",1786336,1
"19567",36903,"Morera","07/04/2011 12:44","Alto (> 8 mts)",180,"Grande",-68.85963,-32.87922,7,"Residencial Parque",1786336,0
"19568",36906,"Morera","07/04/2011 11:59","Medio (4 - 8 mts)",60,"Mediano",-68.85956,-32.87895,7,"Residencial Parque",1786336,0
"19569",36907,"Morera","07/04/2011 11:57","Alto (> 8 mts)",155,"Grande",-68.85955,-32.87888,7,"Residencial Parque",1786336,0
"19570",36908,"Fresno europeo","07/04/2011 16:57","Alto (> 8 mts)",150,"Grande",-68.85934,-32.87883,7,"Residencial Parque",1786336,0
"19571",36909,"Morera","07/04/2011 16:43","Alto (> 8 mts)",110,"Grande",-68.85902,-32.87889,7,"Residencial Parque",1786336,0
"19572",36910,"Morera","07/04/2011 16:41","Alto (> 8 mts)",165,"Grande",-68.85896,-32.8789,7,"Residencial Parque",1786336,0
"19573",36911,"Fresno europeo","07/04/2011 16:39","Muy bajo (1 - 2 mts)",12,"Chico",-68.85885,-32.87892,7,"Residencial Parque",1786336,0
"19574",36913,"Caducifolio","07/04/2011 16:37","Medio (4 - 8 mts)",60,"Mediano",-68.85869,-32.87895,7,"Residencial Parque",1786336,1
"19575",36914,"Morera","07/04/2011 16:33","Alto (> 8 mts)",120,"Grande",-68.85859,-32.87897,7,"Residencial Parque",1786336,1
"19576",36915,"Fresno europeo","07/04/2011 16:31","Alto (> 8 mts)",125,"Grande",-68.85854,-32.87898,7,"Residencial Parque",1786336,0
"19577",36916,"Fresno europeo","07/04/2011 16:26","Medio (4 - 8 mts)",75,"Grande",-68.85852,-32.87909,7,"Residencial Parque",1786336,0
"19578",36917,"Morera","07/04/2011 16:25","Alto (> 8 mts)",150,"Grande",-68.85854,-32.87914,7,"Residencial Parque",1786336,0
"19579",36919,"Pltano","07/04/2011 16:21","Alto (> 8 mts)",108,"Grande",-68.85858,-32.87931,7,"Residencial Parque",1786336,0
"19580",36921,"Fresno europeo","07/04/2011 16:15","Medio (4 - 8 mts)",80,"Grande",-68.85864,-32.87951,7,"Residencial Parque",1786336,0
"19581",36923,"Morera","07/04/2011 16:13","Alto (> 8 mts)",145,"Grande",-68.85867,-32.87965,7,"Residencial Parque",1786336,0
"19582",36925,"Fresno europeo","07/04/2011 16:11","Medio (4 - 8 mts)",70,"Grande",-68.8587,-32.87978,7,"Residencial Parque",1786336,0
"19583",36926,"Morera","07/04/2011 16:10","Alto (> 8 mts)",135,"Grande",-68.85873,-32.87986,7,"Residencial Parque",1786336,0
"19584",36927,"Morera","07/04/2011 16:09","Muy bajo (1 - 2 mts)",12,"Chico",-68.85875,-32.87991,7,"Residencial Parque",1786336,0
"19585",36929,"Fresno europeo","07/04/2011 16:05","Alto (> 8 mts)",115,"Grande",-68.85878,-32.88006,7,"Residencial Parque",1786336,0
"19586",36930,"Fresno europeo","08/04/2011 11:29","Medio (4 - 8 mts)",52,"Mediano",-68.85726,-32.87909,7,"Residencial Parque",1786336,0
"19587",36932,"Olmo comun","08/04/2011 11:26","Medio (4 - 8 mts)",57,"Mediano",-68.85735,-32.87908,7,"Residencial Parque",1786336,0
